cnt, time stamp, exercise, sample,         ACC X, ACC Y, ACC Z,         GYR X, GYR Y, GYR Z,         MAG X, MAG Y, MAG Z,         raw
268, 24394, 1, 1,                 383, 404, 842,                -4, -25, 0,                -85, -129, 37,                bytearray(b'J_\x7f\x01\x94\x01J\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x7f\xff%\x00')
269, 24400, 1, 1,                 385, 404, 841,                -4, -26, 0,                -96, -124, 39,                bytearray(b"P_\x81\x01\x94\x01I\x03\xfc\xff\xe6\xff\x00\x00\xa0\xff\x84\xff\'\x00")
270, 24406, 1, 1,                 388, 401, 842,                -4, -25, 0,                -90, -127, 43,                bytearray(b'V_\x84\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x81\xff+\x00')
271, 24413, 1, 1,                 385, 405, 841,                -3, -25, 0,                -87, -130, 46,                bytearray(b']_\x81\x01\x95\x01I\x03\xfd\xff\xe7\xff\x00\x00\xa9\xff~\xff.\x00')
272, 24419, 1, 1,                 383, 405, 841,                -4, -25, 0,                -85, -124, 30,                bytearray(b'c_\x7f\x01\x95\x01I\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x84\xff\x1e\x00')
273, 24425, 1, 1,                 384, 403, 843,                -4, -25, 0,                -96, -127, 48,                bytearray(b'i_\x80\x01\x93\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x81\xff0\x00')
274, 24431, 1, 1,                 387, 403, 840,                -4, -26, 0,                -84, -135, 43,                bytearray(b'o_\x83\x01\x93\x01H\x03\xfc\xff\xe6\xff\x00\x00\xac\xffy\xff+\x00')
275, 24438, 1, 1,                 387, 405, 840,                -4, -25, 0,                -85, -120, 45,                bytearray(b'v_\x83\x01\x95\x01H\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x88\xff-\x00')
276, 24444, 1, 1,                 385, 403, 842,                -4, -25, 0,                -91, -129, 43,                bytearray(b'|_\x81\x01\x93\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x7f\xff+\x00')
277, 24450, 1, 1,                 385, 402, 842,                -4, -25, 0,                -88, -126, 45,                bytearray(b'\x82_\x81\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x82\xff-\x00')
278, 24456, 1, 1,                 383, 404, 842,                -4, -25, 0,                -87, -129, 37,                bytearray(b'\x88_\x7f\x01\x94\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x7f\xff%\x00')
279, 24463, 1, 1,                 386, 405, 841,                -4, -26, 0,                -88, -123, 33,                bytearray(b'\x8f_\x82\x01\x95\x01I\x03\xfc\xff\xe6\xff\x00\x00\xa8\xff\x85\xff!\x00')
280, 24469, 1, 1,                 388, 403, 840,                -4, -25, 0,                -88, -129, 39,                bytearray(b"\x95_\x84\x01\x93\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x7f\xff\'\x00")
281, 24475, 1, 1,                 385, 402, 841,                -4, -25, 0,                -90, -121, 40,                bytearray(b'\x9b_\x81\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x87\xff(\x00')
282, 24481, 1, 1,                 381, 404, 842,                -4, -25, 0,                -91, -133, 43,                bytearray(b'\xa1_}\x01\x94\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff{\xff+\x00')
283, 24488, 1, 1,                 385, 405, 840,                -4, -26, 0,                -90, -133, 39,                bytearray(b"\xa8_\x81\x01\x95\x01H\x03\xfc\xff\xe6\xff\x00\x00\xa6\xff{\xff\'\x00")
284, 24494, 1, 1,                 387, 403, 841,                -4, -25, 0,                -93, -120, 37,                bytearray(b'\xae_\x83\x01\x93\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x88\xff%\x00')
285, 24500, 1, 1,                 385, 403, 842,                -4, -25, 0,                -85, -123, 33,                bytearray(b'\xb4_\x81\x01\x93\x01J\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x85\xff!\x00')
286, 24506, 1, 1,                 385, 403, 842,                -4, -25, 0,                -88, -126, 40,                bytearray(b'\xba_\x81\x01\x93\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x82\xff(\x00')
287, 24513, 1, 1,                 384, 405, 841,                -4, -25, 0,                -87, -127, 48,                bytearray(b'\xc1_\x80\x01\x95\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x81\xff0\x00')
288, 24519, 1, 1,                 385, 403, 841,                -4, -25, 0,                -88, -130, 36,                bytearray(b'\xc7_\x81\x01\x93\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff~\xff$\x00')
289, 24525, 1, 1,                 386, 404, 841,                -4, -25, 0,                -94, -129, 39,                bytearray(b"\xcd_\x82\x01\x94\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x7f\xff\'\x00")
290, 24531, 1, 1,                 387, 404, 840,                -3, -25, 0,                -85, -124, 37,                bytearray(b'\xd3_\x83\x01\x94\x01H\x03\xfd\xff\xe7\xff\x00\x00\xab\xff\x84\xff%\x00')
291, 24538, 1, 1,                 382, 404, 843,                -4, -25, 0,                -96, -126, 39,                bytearray(b"\xda_~\x01\x94\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff\x82\xff\'\x00")
292, 24544, 1, 1,                 385, 404, 841,                -4, -25, 0,                -88, -126, 49,                bytearray(b'\xe0_\x81\x01\x94\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x82\xff1\x00')
293, 24550, 1, 1,                 388, 405, 839,                -4, -25, 0,                -88, -123, 39,                bytearray(b"\xe6_\x84\x01\x95\x01G\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x85\xff\'\x00")
294, 24556, 1, 1,                 388, 404, 839,                -4, -25, 0,                -87, -130, 39,                bytearray(b"\xec_\x84\x01\x94\x01G\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff~\xff\'\x00")
295, 24563, 1, 1,                 381, 403, 843,                -5, -25, 0,                -94, -126, 42,                bytearray(b'\xf3_}\x01\x93\x01K\x03\xfb\xff\xe7\xff\x00\x00\xa2\xff\x82\xff*\x00')
296, 24569, 1, 1,                 382, 404, 844,                -4, -26, 0,                -91, -126, 45,                bytearray(b'\xf9_~\x01\x94\x01L\x03\xfc\xff\xe6\xff\x00\x00\xa5\xff\x82\xff-\x00')
