cnt, time stamp, exercise, sample,                 ACC X, ACC Y, ACC Z,                 GYR X, GYR Y, GYR Z,                 MAG X, MAG Y, MAG Z,                 raw
200, 9788, 1, 1,                 385, 401, 841,                -4, -25, 0,                -84, -132, 39,                bytearray(b"<&\x81\x01\x91\x01I\x03\xfc\xff\xe7\xff\x00\x00\xac\xff|\xff\'\x00")
201, 9794, 1, 1,                 385, 403, 839,                -4, -25, 0,                -91, -123, 36,                bytearray(b'B&\x81\x01\x93\x01G\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x85\xff$\x00')
202, 9801, 1, 1,                 384, 405, 841,                -4, -25, 0,                -94, -129, 37,                bytearray(b'I&\x80\x01\x95\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x7f\xff%\x00')
203, 9807, 1, 1,                 382, 402, 842,                -5, -25, 0,                -91, -135, 37,                bytearray(b'O&~\x01\x92\x01J\x03\xfb\xff\xe7\xff\x00\x00\xa5\xffy\xff%\x00')
204, 9813, 1, 1,                 387, 402, 840,                -3, -26, 0,                -97, -129, 45,                bytearray(b'U&\x83\x01\x92\x01H\x03\xfd\xff\xe6\xff\x00\x00\x9f\xff\x7f\xff-\x00')
205, 9819, 1, 1,                 388, 404, 840,                -4, -25, 0,                -93, -130, 42,                bytearray(b'[&\x84\x01\x94\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff~\xff*\x00')
206, 9826, 1, 1,                 384, 404, 841,                -4, -25, 0,                -85, -130, 30,                bytearray(b'b&\x80\x01\x94\x01I\x03\xfc\xff\xe7\xff\x00\x00\xab\xff~\xff\x1e\x00')
207, 9832, 1, 1,                 385, 403, 842,                -4, -25, 0,                -91, -124, 39,                bytearray(b"h&\x81\x01\x93\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x84\xff\'\x00")
208, 9838, 1, 1,                 385, 403, 841,                -4, -25, 0,                -93, -117, 40,                bytearray(b'n&\x81\x01\x93\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x8b\xff(\x00')
209, 9844, 1, 1,                 385, 405, 840,                -4, -25, 0,                -90, -130, 42,                bytearray(b't&\x81\x01\x95\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff~\xff*\x00')
210, 9851, 1, 1,                 386, 403, 840,                -4, -25, 0,                -99, -130, 45,                bytearray(b'{&\x82\x01\x93\x01H\x03\xfc\xff\xe7\xff\x00\x00\x9d\xff~\xff-\x00')
211, 9857, 1, 1,                 384, 402, 842,                -4, -25, 0,                -88, -123, 46,                bytearray(b'\x81&\x80\x01\x92\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa8\xff\x85\xff.\x00')
212, 9863, 1, 1,                 383, 404, 842,                -4, -25, 0,                -90, -126, 43,                bytearray(b'\x87&\x7f\x01\x94\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa6\xff\x82\xff+\x00')
213, 9869, 1, 1,                 385, 404, 840,                -4, -25, 0,                -96, -130, 39,                bytearray(b"\x8d&\x81\x01\x94\x01H\x03\xfc\xff\xe7\xff\x00\x00\xa0\xff~\xff\'\x00")
214, 9876, 1, 1,                 385, 402, 841,                -4, -25, 0,                -84, -124, 40,                bytearray(b'\x94&\x81\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x84\xff(\x00')
215, 9882, 1, 1,                 383, 403, 842,                -4, -25, 0,                -90, -135, 45,                bytearray(b'\x9a&\x7f\x01\x93\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa6\xffy\xff-\x00')
216, 9888, 1, 1,                 384, 406, 840,                -3, -25, 0,                -93, -126, 40,                bytearray(b'\xa0&\x80\x01\x96\x01H\x03\xfd\xff\xe7\xff\x00\x00\xa3\xff\x82\xff(\x00')
217, 9894, 1, 1,                 384, 404, 841,                -4, -25, 0,                -93, -129, 39,                bytearray(b"\xa6&\x80\x01\x94\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa3\xff\x7f\xff\'\x00")
218, 9901, 1, 1,                 386, 404, 841,                -4, -25, 0,                -85, -136, 36,                bytearray(b'\xad&\x82\x01\x94\x01I\x03\xfc\xff\xe7\xff\x00\x00\xab\xffx\xff$\x00')
219, 9907, 1, 1,                 386, 403, 841,                -4, -25, 0,                -87, -126, 36,                bytearray(b'\xb3&\x82\x01\x93\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa9\xff\x82\xff$\x00')
220, 9913, 1, 1,                 385, 404, 840,                -3, -25, 0,                -90, -135, 37,                bytearray(b'\xb9&\x81\x01\x94\x01H\x03\xfd\xff\xe7\xff\x00\x00\xa6\xffy\xff%\x00')
221, 9919, 1, 1,                 384, 406, 839,                -4, -25, 0,                -82, -129, 42,                bytearray(b'\xbf&\x80\x01\x96\x01G\x03\xfc\xff\xe7\xff\x00\x00\xae\xff\x7f\xff*\x00')
222, 9926, 1, 1,                 385, 401, 842,                -4, -25, 0,                -99, -133, 33,                bytearray(b'\xc6&\x81\x01\x91\x01J\x03\xfc\xff\xe7\xff\x00\x00\x9d\xff{\xff!\x00')
223, 9932, 1, 1,                 386, 402, 841,                -4, -25, 0,                -94, -129, 40,                bytearray(b'\xcc&\x82\x01\x92\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa2\xff\x7f\xff(\x00')
224, 9938, 1, 1,                 384, 405, 841,                -4, -25, 0,                -88, -135, 45,                bytearray(b'\xd2&\x80\x01\x95\x01I\x03\xfc\xff\xe7\xff\x00\x00\xa8\xffy\xff-\x00')
225, 9944, 1, 1,                 384, 405, 841,                -4, -25, 0,                -82, -129, 40,                bytearray(b'\xd8&\x80\x01\x95\x01I\x03\xfc\xff\xe7\xff\x00\x00\xae\xff\x7f\xff(\x00')
248, 10088, 1, 2,                 387, 406, 843,                -4, -25, 0,                -85, -124, 43,                bytearray(b"h\'\x83\x01\x96\x01K\x03\xfc\xff\xe7\xff\x00\x00\xab\xff\x84\xff+\x00")
249, 10094, 1, 2,                 379, 392, 838,                -6, -23, 0,                -94, -126, 40,                bytearray(b"n\'{\x01\x88\x01F\x03\xfa\xff\xe9\xff\x00\x00\xa2\xff\x82\xff(\x00")
250, 10101, 1, 2,                 375, 397, 844,                -4, -25, 2,                -88, -124, 42,                bytearray(b"u\'w\x01\x8d\x01L\x03\xfc\xff\xe7\xff\x02\x00\xa8\xff\x84\xff*\x00")
251, 10107, 1, 2,                 390, 403, 839,                -5, -27, 0,                -94, -126, 37,                bytearray(b"{\'\x86\x01\x93\x01G\x03\xfb\xff\xe5\xff\x00\x00\xa2\xff\x82\xff%\x00")
252, 10113, 1, 2,                 387, 403, 843,                -4, -25, 0,                -91, -129, 42,                bytearray(b"\x81\'\x83\x01\x93\x01K\x03\xfc\xff\xe7\xff\x00\x00\xa5\xff\x7f\xff*\x00")
253, 10119, 1, 2,                 382, 402, 839,                -4, -25, 0,                -84, -126, 36,                bytearray(b"\x87\'~\x01\x92\x01G\x03\xfc\xff\xe7\xff\x00\x00\xac\xff\x82\xff$\x00")
254, 10126, 1, 2,                 388, 404, 842,                -2, -25, 0,                -85, -124, 46,                bytearray(b"\x8e\'\x84\x01\x94\x01J\x03\xfe\xff\xe7\xff\x00\x00\xab\xff\x84\xff.\x00")
255, 10132, 1, 2,                 384, 405, 843,                -4, -24, 0,                -90, -126, 37,                bytearray(b"\x94\'\x80\x01\x95\x01K\x03\xfc\xff\xe8\xff\x00\x00\xa6\xff\x82\xff%\x00")
256, 10138, 1, 2,                 385, 406, 842,                -4, -25, 0,                -87, -136, 33,                bytearray(b"\x9a\'\x81\x01\x96\x01J\x03\xfc\xff\xe7\xff\x00\x00\xa9\xffx\xff!\x00")
